Employee ID,Age,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRotation,FeedbackFromManager,Mentoring,Autonomy,JobRole,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,Tools,TotalWorkingYears,Training,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance
56762,41.0,Sales,25,3.0,1.0,Male,3,2,2,L,Y,H,Sales Executive,9355.0,1.0,No,18.0,3.0,L,8.0,N,3.0,8.0,7.0,7.0,7.0,45
56772,29.0,Finance,24,4.0,2.0,Female,2,2,1,L,N,H,Accountant,7309.0,7.0,No,20.0,1.0,H,9.0,N,2.0,2.0,2.0,3.0,6.0,29
56780,30.0,Sales,25,3.0,2.0,Male,2,2,1,L,N,H,Sales Executive,9714.0,8.0,No,11.0,4.0,L,10.0,N,3.0,10.0,8.0,6.0,7.0,32
56976,34.0,Research and Development,15,4.0,4.0,Male,2,2,3,H,N,L,Manufacturing Director,5957.0,6.0,No,13.0,2.0,H,13.0,Y,3.0,11.0,9.0,5.0,9.0,84
57036,35.0,Production,19,3.0,2.0,Male,3,3,3,L,N,H,Production Supervisors,6854.0,6.0,No,19.0,1.0,H,7.0,N,3.0,2.0,6.0,1.0,4.0,31
57052,44.0,Production,19,3.0,2.0,Male,3,2,1,H,N,H,Machinists,2042.0,4.0,No,12.0,3.0,H,17.0,N,4.0,3.0,2.0,1.0,2.0,64
57068,29.0,Production,5,3.0,4.0,Male,3,1,4,L,Y,H,Machinists,2062.0,2.0,No,14.0,2.0,H,11.0,Y,3.0,3.0,2.0,1.0,2.0,65
57108,40.0,Research and Development,19,3.0,2.0,Female,3,2,2,L,N,L,Research and Design Specialists,5605.0,1.0,No,11.0,1.0,L,20.0,N,3.0,20.0,7.0,2.0,13.0,44
57114,32.0,Research and Development,23,3.0,1.0,Male,3,2,4,H,N,H,Manufacturing Director,6162.0,1.0,Yes,22.0,2.0,L,9.0,Y,3.0,9.0,8.0,7.0,8.0,55
57203,37.0,Sales,17,4.0,1.0,Male,3,1,2,H,N,L,Sales Manager,2793.0,4.0,No,17.0,3.0,L,13.0,Y,3.0,9.0,8.0,5.0,8.0,59
57253,56.0,Sales,22,5.0,4.0,Female,2,2,3,L,Y,H,Sales Executive,5380.0,4.0,No,16.0,3.0,L,6.0,Y,3.0,0.0,0.0,0.0,0.0,83
57307,45.0,Human Resources,13,4.0,2.0,Male,3,1,1,L,Y,H,Human Resources,2177.0,4.0,No,16.0,1.0,L,6.0,Y,3.0,6.0,3.0,0.0,4.0,55
57352,41.0,IT Support,11,3.0,1.0,Male,3,4,4,L,Y,H,IT specialists,6073.0,2.0,No,18.0,4.0,L,6.0,Y,2.0,7.0,2.0,2.0,7.0,79
57455,48.0,Research and Development,15,3.0,4.0,Male,2,5,2,H,Y,H,Research Director,18265.0,8.0,No,12.0,3.0,L,25.0,Y,4.0,1.0,0.0,0.0,0.0,72
57502,34.0,Human Resources,17,3.0,2.0,Female,3,3,1,L,N,H,Human Resources,9950.0,9.0,Yes,15.0,3.0,L,11.0,N,3.0,3.0,2.0,0.0,2.0,16
57527,34.0,Sales,1,3.0,1.0,Male,4,2,1,L,N,L,Sales Executive,5304.0,8.0,Yes,13.0,2.0,L,9.0,N,2.0,5.0,2.0,0.0,4.0,39
57601,28.0,Research and Development,8,2.0,1.0,Female,1,1,2,L,N,L,Research and Design Specialists,2216.0,3.0,Yes,13.0,4.0,L,10.0,N,3.0,7.0,7.0,3.0,7.0,48
57632,39.0,Production,18,1.0,3.0,Female,3,1,2,H,N,H,Machinists,3755.0,1.0,No,11.0,1.0,H,8.0,Y,3.0,8.0,3.0,0.0,7.0,62
57880,55.0,Research and Development,5,3.0,1.0,Male,2,1,2,L,N,L,Research and Design Specialists,3537.0,3.0,No,12.0,4.0,L,8.0,N,3.0,4.0,2.0,1.0,2.0,44
57884,29.0,Sales,10,3.0,1.0,Male,2,2,2,H,N,H,Sales Executive,6644.0,2.0,No,19.0,2.0,H,10.0,Y,3.0,0.0,0.0,0.0,0.0,66
57914,49.0,Finance,10,3.0,1.0,Male,3,2,3,H,N,H,Accountant,9050.0,7.0,Yes,18.0,1.0,H,10.0,N,3.0,9.0,6.0,2.0,6.0,31
57989,24.0,Sales,7,2.0,1.0,Female,3,2,2,H,N,H,Sales Executive,4999.0,0.0,No,21.0,1.0,H,4.0,Y,2.0,3.0,2.0,0.0,2.0,66
57995,31.0,Sales,15,4.0,2.0,Male,2,1,2,L,Y,H,Sales Representative,2329.0,4.0,No,15.0,2.0,L,13.0,Y,4.0,7.0,7.0,5.0,2.0,60
58067,51.0,Research and Development,20,4.0,1.0,Male,1,3,2,L,Y,H,Manufacturing Director,10650.0,2.0,No,15.0,4.0,L,18.0,N,3.0,4.0,2.0,0.0,3.0,46
58208,45.0,Sales,4,4.0,1.0,Female,3,2,2,L,N,L,Sales Executive,4286.0,2.0,No,14.0,4.0,L,5.0,N,3.0,1.0,1.0,0.0,0.0,33
58255,40.0,Sales,6,2.0,3.0,Male,2,2,1,L,N,H,Sales Executive,6380.0,2.0,Yes,12.0,1.0,L,8.0,N,3.0,6.0,4.0,1.0,0.0,35
58271,37.0,Sales,19,3.0,4.0,Male,3,2,3,H,N,H,Sales Executive,9602.0,8.0,Yes,11.0,3.0,H,17.0,Y,2.0,3.0,0.0,1.0,0.0,75
58375,50.0,Sales,1,2.0,1.0,Male,2,1,1,L,N,L,Sales Manager,2683.0,1.0,Yes,14.0,3.0,L,3.0,N,3.0,3.0,2.0,0.0,2.0,50
58393,31.0,Sales,24,3.0,4.0,Female,3,1,2,H,N,H,Sales Representative,2789.0,1.0,No,11.0,3.0,H,2.0,Y,2.0,2.0,2.0,2.0,2.0,62
58458,51.0,Sales,9,4.0,1.0,Female,3,4,2,L,N,H,Manager,16307.0,4.0,No,14.0,3.0,L,29.0,N,2.0,20.0,6.0,4.0,17.0,42
58459,44.0,Research and Development,14,3.0,4.0,Male,3,1,1,H,Y,H,Research and Design Specialists,3420.0,8.0,No,13.0,3.0,H,6.0,Y,2.0,5.0,2.0,1.0,3.0,55
58731,36.0,Research and Development,11,4.0,4.0,Female,2,2,2,L,N,L,Manufacturing Director,4374.0,7.0,No,15.0,3.0,L,4.0,N,3.0,3.0,2.0,1.0,2.0,48
58769,38.0,Research and Development,8,3.0,3.0,Male,3,2,2,L,N,H,Manufacturing Director,4855.0,5.0,No,11.0,1.0,H,7.0,Y,3.0,5.0,2.0,1.0,4.0,54
58780,31.0,Research and Development,25,3.0,4.0,Male,1,2,2,L,Y,H,Research and Design Specialists,5003.0,1.0,No,21.0,2.0,L,10.0,Y,3.0,10.0,8.0,8.0,7.0,78
58785,50.0,Research and Development,24,3.0,4.0,Male,3,4,2,H,Y,H,Manufacturing Director,13973.0,7.0,Yes,18.0,4.0,L,22.0,Y,3.0,12.0,11.0,1.0,5.0,54
58836,31.0,Research and Development,15,3.0,3.0,Female,2,2,1,H,Y,H,Customercare Representative,6812.0,3.0,No,19.0,2.0,H,10.0,N,3.0,10.0,9.0,1.0,8.0,28
58892,29.0,Sales,3,2.0,2.0,Male,3,2,1,H,N,H,Sales Executive,4554.0,1.0,No,18.0,1.0,L,10.0,Y,2.0,10.0,7.0,0.0,9.0,55
59084,29.0,Research and Development,12,2.0,4.0,Male,2,1,1,L,N,L,Research and Design Specialists,2439.0,7.0,Yes,24.0,2.0,L,1.0,N,2.0,1.0,0.0,1.0,0.0,21
59100,36.0,Production,9,2.0,1.0,Female,3,1,4,H,N,H,Machinists,2835.0,5.0,No,22.0,1.0,H,7.0,Y,3.0,1.0,0.0,0.0,0.0,64
59105,35.0,Production,8,2.0,3.0,Male,2,1,4,L,N,H,Machinists,2690.0,5.0,No,18.0,4.0,H,1.0,Y,2.0,1.0,0.0,0.0,1.0,64
59110,48.0,Finance,24,4.0,1.0,Male,2,3,1,L,Y,H,Accountant,9382.0,9.0,No,18.0,4.0,L,5.0,N,3.0,3.0,5.0,2.0,3.0,65
59242,39.0,Research and Development,17,1.0,4.0,Male,2,3,3,L,Y,H,Customercare Representative,9991.0,5.0,No,15.0,1.0,L,9.0,Y,3.0,7.0,7.0,1.0,7.0,75
59325,35.0,Production,25,3.0,4.0,Female,2,2,4,H,Y,H,Machinists,5363.0,9.0,No,12.0,2.0,L,10.0,Y,3.0,9.0,7.0,0.0,0.0,82
59365,42.0,Research and Development,10,3.0,2.0,Male,3,5,2,H,Y,L,Manager,18430.0,3.0,No,13.0,2.0,L,24.0,Y,2.0,24.0,7.0,14.0,9.0,61
59522,29.0,Sales,7,1.0,2.0,Female,3,3,2,H,N,H,Sales Executive,7918.0,1.0,No,14.0,4.0,H,11.0,Y,3.0,11.0,10.0,4.0,1.0,66
59615,59.0,Human Resources,21,4.0,3.0,Female,2,5,2,L,N,H,Manager,18844.0,9.0,No,21.0,4.0,L,30.0,Y,3.0,3.0,2.0,2.0,2.0,40
59688,47.0,Finance,19,4.0,1.0,Male,3,3,1,L,N,H,Accountant,9335.0,6.0,No,17.0,2.0,H,10.0,N,1.0,7.0,2.0,3.0,6.0,35
59695,38.0,Sales,10,2.0,1.0,Female,3,2,2,L,Y,L,Sales Executive,5343.0,5.0,No,11.0,3.0,L,10.0,Y,3.0,10.0,7.0,1.0,9.0,61
59733,40.0,Research and Development,24,3.0,3.0,Female,3,2,2,L,N,H,Customercare Representative,6513.0,2.0,No,17.0,4.0,H,12.0,Y,3.0,5.0,3.0,0.0,3.0,60
59919,30.0,Sales,12,3.0,2.0,Female,3,2,1,L,N,L,Sales Executive,6577.0,0.0,No,11.0,2.0,L,6.0,N,3.0,5.0,4.0,4.0,4.0,39
60158,33.0,Sales,17,3.0,3.0,Female,4,2,2,H,Y,H,Sales Executive,5376.0,2.0,No,19.0,1.0,L,10.0,Y,3.0,5.0,3.0,1.0,3.0,60
60191,34.0,Production,6,3.0,2.0,Male,3,1,1,L,N,L,Machinists,2008.0,5.0,No,14.0,2.0,L,1.0,N,3.0,1.0,0.0,1.0,0.0,47
60245,19.0,Sales,22,1.0,3.0,Female,1,1,1,L,N,L,Sales Representative,2325.0,0.0,No,21.0,1.0,L,1.0,N,4.0,0.0,0.0,0.0,0.0,40
60352,38.0,Finance,19,3.0,2.0,Female,3,3,2,L,Y,H,Accountant,8285.0,5.0,No,17.0,2.0,H,8.0,N,1.0,3.0,3.0,3.0,6.0,62
60375,33.0,IT Support,13,4.0,1.0,Male,3,3,4,L,N,H,IT specialists,8542.0,1.0,Yes,17.0,1.0,L,7.0,N,3.0,9.0,5.0,1.0,7.0,39
60572,25.0,Finance,18,4.0,1.0,Male,3,2,2,L,Y,H,Accountant,8208.0,5.0,No,16.0,2.0,L,7.0,Y,3.0,8.0,4.0,1.0,7.0,83
60624,31.0,Production,7,3.0,1.0,Female,3,1,1,L,N,L,Production Supervisors,5838.0,9.0,No,20.0,3.0,H,9.0,N,3.0,5.0,6.0,2.0,2.0,37
60889,20.0,Sales,25,1.0,4.0,Male,3,1,1,L,N,L,Sales Representative,2728.0,4.0,No,11.0,1.0,L,2.0,N,3.0,2.0,2.0,0.0,2.0,38
60937,35.0,Research and Development,18,4.0,4.0,Female,3,2,1,H,N,H,Customercare Representative,5093.0,2.0,No,11.0,1.0,L,16.0,Y,4.0,1.0,0.0,0.0,0.0,51
61018,41.0,Research and Development,5,2.0,4.0,Female,3,2,2,L,Y,H,Manufacturing Director,5003.0,9.0,No,14.0,2.0,L,8.0,Y,3.0,2.0,2.0,2.0,1.0,57
61083,21.0,Production,24,3.0,3.0,Female,2,1,2,L,N,L,Machinists,1416.0,7.0,No,13.0,1.0,L,1.0,N,2.0,1.0,0.0,1.0,0.0,30
61103,33.0,Research and Development,8,4.0,3.0,Male,2,1,2,L,Y,H,Research and Design Specialists,2799.0,3.0,Yes,11.0,2.0,L,6.0,Y,3.0,3.0,2.0,0.0,2.0,59
61175,41.0,Sales,6,4.0,4.0,Male,3,4,1,L,N,H,Manager,16015.0,1.0,No,19.0,2.0,L,22.0,N,3.0,22.0,10.0,0.0,4.0,47
61193,33.0,Sales,21,3.0,2.0,Female,2,2,4,L,Y,H,Customercare Representative,6949.0,4.0,No,14.0,1.0,L,6.0,Y,3.0,5.0,0.0,1.0,4.0,64
61335,36.0,Research and Development,8,3.0,3.0,Male,3,2,2,L,N,L,Research and Design Specialists,4485.0,4.0,No,12.0,4.0,L,10.0,N,3.0,8.0,0.0,7.0,7.0,30
61360,36.0,Human Resources,20,3.0,1.0,Male,2,1,4,L,Y,H,Human Resources,2342.0,8.0,No,21.0,3.0,L,6.0,Y,3.0,5.0,4.0,0.0,3.0,64
61361,50.0,Finance,24,3.0,1.0,Female,2,3,1,L,Y,H,Accountant,8389.0,4.0,Yes,18.0,1.0,H,9.0,N,2.0,8.0,3.0,3.0,2.0,53
61412,36.0,Production,18,4.0,1.0,Male,2,2,2,L,Y,H,Machinists,5810.0,6.0,No,16.0,3.0,H,10.0,Y,2.0,10.0,4.0,1.0,8.0,54
61450,54.0,Research and Development,24,4.0,2.0,Female,4,3,1,L,N,H,IT specialists,10773.0,9.0,No,20.0,2.0,L,5.0,N,1.0,3.0,3.0,2.0,2.0,27
61474,42.0,Production,18,2.0,2.0,Male,3,1,4,H,N,H,Machinists,2093.0,4.0,No,17.0,4.0,H,8.0,Y,3.0,2.0,2.0,2.0,0.0,69
61577,53.0,Research and Development,15,2.0,4.0,Female,4,2,2,L,Y,L,Manufacturing Director,4450.0,1.0,No,11.0,3.0,L,5.0,N,3.0,4.0,2.0,1.0,3.0,48
61663,53.0,Sales,18,2.0,1.0,Female,2,3,2,H,Y,H,Sales Executive,10934.0,9.0,Yes,18.0,4.0,L,35.0,Y,3.0,5.0,2.0,0.0,4.0,54
61710,40.0,Finance,3,4.0,2.0,Female,3,2,2,L,N,H,Accountant,8756.0,2.0,Yes,16.0,1.0,H,10.0,N,3.0,4.0,3.0,3.0,6.0,33
61755,47.0,Sales,11,2.0,2.0,Female,4,2,1,L,N,L,Sales Executive,6397.0,8.0,Yes,12.0,4.0,L,8.0,N,3.0,5.0,4.0,1.0,3.0,26
62107,39.0,Research and Development,13,3.0,4.0,Male,3,2,2,L,N,H,Manufacturing Director,5295.0,6.0,No,21.0,3.0,L,7.0,Y,3.0,5.0,4.0,1.0,0.0,62
62147,52.0,Finance,18,4.0,1.0,Male,2,3,2,L,N,L,Accountant,8098.0,1.0,No,16.0,1.0,H,8.0,Y,3.0,5.0,5.0,1.0,5.0,36
62197,36.0,Research and Development,1,3.0,3.0,Female,3,3,2,L,N,H,Customercare Representative,10096.0,1.0,No,13.0,2.0,L,17.0,Y,3.0,17.0,14.0,12.0,8.0,45
62212,30.0,Research and Development,5,3.0,3.0,Female,1,2,3,H,N,L,Manufacturing Director,6091.0,2.0,No,20.0,3.0,H,11.0,Y,3.0,5.0,4.0,0.0,2.0,76
62302,55.0,Human Resources,6,4.0,3.0,Male,4,5,1,L,N,L,Manager,19636.0,1.0,Yes,18.0,1.0,L,35.0,N,3.0,10.0,9.0,1.0,4.0,47
62502,41.0,Sales,4,3.0,2.0,Male,4,3,2,H,N,H,Sales Executive,8392.0,1.0,No,16.0,3.0,H,10.0,Y,3.0,10.0,7.0,0.0,7.0,68
62662,39.0,Production,22,3.0,1.0,Female,2,1,1,L,Y,L,Machinists,3646.0,1.0,Yes,23.0,2.0,L,11.0,N,4.0,1.0,0.0,0.0,0.0,40
62674,51.0,IT Support,20,3.0,1.0,Male,2,2,2,L,Y,H,IT specialists,9897.0,2.0,Yes,15.0,1.0,L,7.0,Y,3.0,5.0,7.0,3.0,4.0,62
62680,51.0,Sales,16,4.0,3.0,Male,3,2,1,L,Y,L,Sales Executive,5441.0,0.0,Yes,22.0,4.0,L,11.0,N,1.0,10.0,7.0,1.0,0.0,50
62683,27.0,Sales,13,1.0,2.0,Female,2,2,2,L,N,L,Sales Representative,3540.0,9.0,No,21.0,4.0,H,9.0,N,3.0,9.0,8.0,5.0,8.0,45
62688,33.0,Sales,23,3.0,4.0,Female,3,2,1,H,Y,H,Sales Executive,4302.0,5.0,No,17.0,3.0,L,4.0,Y,3.0,3.0,2.0,0.0,2.0,58
62740,28.0,Finance,20,4.0,2.0,Male,2,2,1,L,N,H,Accountant,9158.0,3.0,No,17.0,1.0,H,9.0,Y,2.0,6.0,7.0,1.0,3.0,25
62916,37.0,Research and Development,25,4.0,1.0,Female,3,3,1,H,N,H,Research Director,13603.0,2.0,Yes,18.0,1.0,L,15.0,Y,3.0,5.0,2.0,0.0,2.0,55
62951,37.0,Research and Development,17,5.0,2.0,Female,3,2,1,L,N,L,Research and Design Specialists,4449.0,3.0,Yes,15.0,1.0,L,15.0,N,3.0,13.0,11.0,10.0,7.0,31
62976,44.0,Sales,8,3.0,4.0,Female,4,4,2,H,Y,H,Sales Executive,13320.0,2.0,Yes,18.0,3.0,L,23.0,Y,3.0,12.0,11.0,11.0,11.0,53
63035,30.0,Production,10,1.0,2.0,Male,2,1,2,L,Y,L,Machinists,2720.0,0.0,No,13.0,4.0,L,6.0,N,3.0,5.0,3.0,1.0,2.0,44
63224,51.0,IT Support,23,4.0,1.0,Male,2,3,1,H,N,H,IT specialists,8508.0,4.0,No,15.0,2.0,H,7.0,N,1.0,3.0,2.0,1.0,2.0,46
63354,31.0,Sales,7,4.0,1.0,Male,3,3,2,L,N,H,Sales Executive,8161.0,5.0,No,13.0,1.0,L,10.0,Y,3.0,1.0,0.0,0.0,0.0,57
63361,41.0,Research and Development,19,2.0,3.0,Male,3,2,2,H,N,H,Research and Design Specialists,3072.0,2.0,No,16.0,1.0,L,17.0,Y,2.0,1.0,0.0,0.0,0.0,57
63366,51.0,Research and Development,3,4.0,1.0,Female,2,3,4,L,Y,H,Customercare Representative,7484.0,3.0,No,20.0,3.0,L,23.0,Y,2.0,13.0,12.0,12.0,8.0,43
63568,30.0,Production,25,3.0,2.0,Male,3,3,3,L,N,L,Production Supervisors,5964.0,9.0,Yes,18.0,2.0,H,5.0,N,3.0,7.0,3.0,2.0,6.0,34
63660,34.0,Sales,24,3.0,4.0,Male,2,3,2,L,Y,H,Sales Executive,7083.0,6.0,Yes,14.0,4.0,H,10.0,Y,3.0,10.0,9.0,8.0,6.0,73
63714,25.0,Finance,8,3.0,1.0,Male,2,3,1,L,Y,H,Accountant,9830.0,7.0,Yes,16.0,4.0,L,9.0,N,2.0,8.0,4.0,2.0,5.0,58
63901,27.0,Research and Development,7,1.0,3.0,Male,2,3,2,L,N,H,Research Director,12808.0,8.0,Yes,16.0,2.0,L,9.0,N,3.0,9.0,8.0,0.0,8.0,42
63986,31.0,Finance,5,3.0,2.0,Female,3,3,1,H,Y,H,Accountant,8285.0,6.0,No,18.0,2.0,H,7.0,Y,1.0,4.0,2.0,1.0,4.0,62
64023,36.0,Production,22,4.0,3.0,Male,4,1,1,L,Y,L,Machinists,3688.0,4.0,No,18.0,4.0,L,4.0,N,3.0,1.0,0.0,0.0,0.0,35
64069,49.0,IT Support,19,3.0,2.0,Male,3,4,2,L,N,L,IT specialists,5931.0,2.0,No,19.0,2.0,H,5.0,N,2.0,2.0,7.0,3.0,7.0,38
64076,23.0,Research and Development,4,1.0,1.0,Male,4,1,2,H,N,H,Research and Design Specialists,3505.0,4.0,No,18.0,4.0,L,2.0,Y,3.0,2.0,2.0,0.0,2.0,66
64122,42.0,Production,22,4.0,1.0,Male,4,2,3,L,N,H,Production Supervisors,7413.0,2.0,No,15.0,2.0,L,8.0,N,3.0,2.0,2.0,1.0,4.0,34
64265,30.0,Sales,1,3.0,4.0,Female,2,2,2,H,N,H,Sales Executive,6118.0,1.0,No,13.0,3.0,L,10.0,Y,3.0,10.0,9.0,1.0,2.0,54
64266,31.0,IT Support,5,3.0,2.0,Female,4,3,3,H,Y,H,Production Supervisors,6058.0,6.0,Yes,19.0,1.0,H,10.0,N,1.0,7.0,5.0,3.0,3.0,61
64281,22.0,Production,1,1.0,3.0,Female,3,1,2,L,N,H,Machinists,2398.0,1.0,Yes,17.0,3.0,H,1.0,Y,3.0,1.0,0.0,0.0,0.0,68
64375,47.0,Research and Development,18,3.0,1.0,Male,3,1,2,L,N,L,Research and Design Specialists,3420.0,7.0,No,12.0,3.0,H,17.0,Y,2.0,6.0,5.0,1.0,2.0,50
64486,18.0,Production,4,3.0,3.0,Male,3,1,2,L,N,L,Machinists,1420.0,1.0,No,13.0,3.0,L,0.0,N,3.0,0.0,0.0,0.0,0.0,42
64644,34.0,Sales,3,3.0,3.0,Female,3,2,4,L,N,H,Sales Executive,4538.0,4.0,Yes,12.0,4.0,L,4.0,Y,3.0,3.0,2.0,0.0,2.0,67
64652,26.0,Sales,7,2.0,1.0,Male,3,2,2,L,N,L,Sales Executive,4306.0,5.0,No,12.0,1.0,L,8.0,N,3.0,0.0,0.0,0.0,0.0,44
64703,24.0,Production,21,3.0,1.0,Female,3,1,1,L,N,L,Machinists,2886.0,8.0,Yes,16.0,4.0,L,6.0,N,3.0,6.0,3.0,1.0,2.0,34
64742,39.0,Production,10,3.0,3.0,Male,3,2,2,L,N,H,Machinists,6782.0,7.0,No,15.0,3.0,L,9.0,N,2.0,5.0,4.0,0.0,3.0,49
64809,58.0,Research and Development,5,4.0,4.0,Male,1,2,2,H,N,H,Customercare Representative,5660.0,2.0,Yes,13.0,4.0,H,12.0,Y,3.0,5.0,3.0,1.0,2.0,91
64845,37.0,Research and Development,12,3.0,4.0,Female,3,2,2,H,Y,H,Customercare Representative,4107.0,9.0,No,15.0,1.0,L,8.0,Y,2.0,4.0,3.0,0.0,1.0,61
64986,27.0,Finance,23,3.0,1.0,Female,2,3,2,L,Y,H,Accountant,9847.0,1.0,Yes,18.0,3.0,H,9.0,Y,1.0,8.0,4.0,3.0,3.0,67
64996,36.0,Production,7,4.0,3.0,Male,3,1,2,L,N,L,Machinists,2519.0,6.0,No,21.0,3.0,L,16.0,N,3.0,11.0,8.0,3.0,9.0,43
65115,52.0,IT Support,1,3.0,1.0,Male,4,4,3,L,N,H,IT specialists,8109.0,7.0,No,19.0,4.0,H,8.0,N,2.0,3.0,3.0,3.0,7.0,36
65121,53.0,Sales,1,3.0,1.0,Male,3,4,2,L,Y,H,Sales Executive,11836.0,4.0,No,14.0,3.0,L,28.0,Y,3.0,2.0,0.0,2.0,2.0,61
65210,38.0,Research and Development,17,4.0,3.0,Male,3,1,1,H,Y,H,Research and Design Specialists,2821.0,5.0,No,16.0,1.0,L,8.0,Y,3.0,2.0,2.0,2.0,2.0,51
65221,56.0,Research and Development,24,3.0,3.0,Female,3,1,4,H,N,L,Research and Design Specialists,4257.0,4.0,Yes,18.0,3.0,H,19.0,Y,3.0,2.0,2.0,2.0,2.0,65
65237,21.0,Sales,8,1.0,3.0,Male,3,1,2,L,Y,H,Sales Representative,2380.0,4.0,Yes,11.0,4.0,L,2.0,Y,3.0,2.0,2.0,1.0,2.0,53
65248,41.0,Production,15,4.0,3.0,Male,3,1,1,H,N,H,Machinists,2238.0,2.0,No,21.0,4.0,L,7.0,Y,3.0,5.0,0.0,1.0,4.0,51
65300,36.0,Research and Development,19,4.0,2.0,Female,3,3,2,L,N,H,Customercare Representative,8008.0,1.0,No,12.0,3.0,L,9.0,N,3.0,3.0,2.0,0.0,2.0,48
65389,39.0,Sales,6,5.0,1.0,Male,4,3,2,L,Y,H,Sales Executive,7880.0,7.0,No,18.0,4.0,H,9.0,Y,3.0,8.0,7.0,0.0,7.0,72
65412,38.0,Sales,16,4.0,4.0,Male,3,2,2,L,Y,L,Sales Executive,4440.0,8.0,No,15.0,1.0,L,16.0,Y,3.0,15.0,13.0,5.0,8.0,54
65450,25.0,Sales,10,1.0,2.0,Male,3,1,2,L,N,L,Sales Representative,2096.0,5.0,No,11.0,3.0,L,7.0,N,3.0,7.0,4.0,0.0,6.0,36
65459,30.0,Research and Development,9,3.0,3.0,Female,2,2,2,H,Y,H,Manufacturing Director,6877.0,1.0,Yes,24.0,2.0,L,12.0,Y,2.0,0.0,0.0,0.0,0.0,61
65465,42.0,Finance,18,4.0,1.0,Male,2,2,2,L,N,L,Accountant,9450.0,4.0,Yes,20.0,4.0,H,5.0,Y,2.0,2.0,5.0,1.0,3.0,33
65558,31.0,Human Resources,9,5.0,4.0,Male,4,1,1,L,Y,H,Human Resources,2956.0,3.0,No,17.0,3.0,H,2.0,Y,3.0,1.0,0.0,0.0,0.0,55
65623,40.0,Production,23,4.0,2.0,Male,3,1,2,L,Y,H,Machinists,2387.0,5.0,No,22.0,3.0,L,7.0,Y,3.0,4.0,2.0,0.0,3.0,68
65630,38.0,Finance,11,3.0,2.0,Male,3,3,2,L,N,H,Accountant,8891.0,4.0,Yes,16.0,2.0,H,7.0,N,3.0,6.0,5.0,2.0,3.0,35
65651,29.0,Finance,16,4.0,1.0,Male,2,2,2,L,N,H,Accountant,8525.0,3.0,No,17.0,2.0,H,10.0,Y,3.0,3.0,6.0,3.0,7.0,25
65694,27.0,Finance,16,3.0,2.0,Male,2,3,2,L,N,H,Accountant,8254.0,6.0,Yes,18.0,3.0,H,8.0,N,3.0,7.0,2.0,3.0,3.0,37
65816,45.0,Production,14,4.0,1.0,Male,2,5,4,L,N,H,Production Supervisors,6842.0,5.0,Yes,18.0,1.0,H,6.0,Y,2.0,4.0,4.0,2.0,6.0,39
65909,29.0,Research and Development,24,2.0,3.0,Male,4,1,2,L,N,L,Research and Design Specialists,2700.0,5.0,No,24.0,3.0,L,10.0,N,3.0,10.0,7.0,0.0,7.0,43
65943,40.0,Research and Development,15,2.0,2.0,Female,3,2,1,L,N,H,Manufacturing Director,6516.0,5.0,Yes,16.0,2.0,L,18.0,Y,3.0,1.0,0.0,0.0,0.0,58
66010,49.0,Research and Development,8,4.0,3.0,Female,3,5,1,H,Y,H,Research Director,18665.0,9.0,Yes,11.0,4.0,L,22.0,Y,3.0,3.0,2.0,1.0,2.0,56
66082,37.0,Research and Development,4,3.0,2.0,Male,3,3,4,H,Y,H,Research Director,12185.0,1.0,Yes,14.0,3.0,H,10.0,Y,3.0,10.0,8.0,0.0,7.0,69
66123,41.0,Sales,5,2.0,2.0,Female,3,2,1,L,N,L,Sales Executive,5993.0,8.0,Yes,11.0,1.0,L,8.0,N,1.0,6.0,4.0,0.0,5.0,29
66174,19.0,Sales,4,3.0,4.0,Male,2,1,1,H,N,L,Sales Representative,2121.0,5.0,Yes,13.0,2.0,L,1.0,N,4.0,1.0,0.0,0.0,0.0,39
66226,50.0,Finance,9,3.0,2.0,Male,2,2,2,L,Y,H,Accountant,8126.0,5.0,No,20.0,1.0,H,7.0,Y,2.0,9.0,7.0,1.0,3.0,72
66391,32.0,Research and Development,18,2.0,1.0,Female,4,1,2,L,N,L,Research and Design Specialists,2432.0,8.0,Yes,14.0,1.0,L,8.0,Y,3.0,4.0,1.0,0.0,3.0,50
66566,37.0,Research and Development,2,4.0,2.0,Female,3,2,4,H,N,H,Manufacturing Director,6447.0,2.0,No,12.0,2.0,H,8.0,Y,2.0,6.0,5.0,4.0,3.0,64
66601,26.0,Research and Development,9,3.0,1.0,Female,3,1,2,H,N,H,Research and Design Specialists,2061.0,1.0,No,21.0,1.0,H,1.0,Y,3.0,1.0,0.0,0.0,0.0,61
66776,44.0,Finance,17,3.0,2.0,Male,3,3,2,L,Y,L,Accountant,9012.0,8.0,Yes,18.0,4.0,L,7.0,N,3.0,6.0,6.0,3.0,7.0,60
66787,45.0,Production,14,4.0,4.0,Female,3,1,2,H,Y,H,Machinists,2270.0,5.0,No,14.0,4.0,L,8.0,Y,3.0,5.0,3.0,0.0,2.0,68
